idx,date,y
36570,40,0.0
36571,22,1.0
36572,73,0.0
36573,61,0.0
36576,43,1.0
36577,62,1.0
36578,33,0.0
36579,22,0.0
36580,5,0.0
36581,70,0.0
36582,20,0.0
36584,33,0.0
36585,22,0.0
36586,43,1.0
36587,30,0.0
36589,52,0.0
36590,13,0.0
36591,32,1.0
36592,34,0.0
36593,61,0.0
36594,36,0.0
36595,56,0.0
36596,27,0.0
36597,73,0.0
36598,71,0.0
36600,52,0.0
36601,18,0.0
36602,32,0.0
36603,68,1.0
36604,36,1.0
36605,28,0.0
36606,72,0.0
36607,66,0.0
36610,22,0.0
36611,40,0.0
36613,8,0.0
36615,23,0.0
36616,73,0.0
36618,22,0.0
36619,56,0.0
36620,69,1.0
36621,16,1.0
36623,41,0.0
36624,23,0.0
36625,40,0.0
36626,5,1.0
36627,58,0.0
36628,7,0.0
36629,4,0.0
36630,17,0.0
36631,15,0.0
36632,73,0.0
36633,46,0.0
36634,5,0.0
36635,7,0.0
36636,20,0.0
36637,33,0.0
36638,44,0.0
36639,44,0.0
36640,39,0.0
36641,9,0.0
36643,32,0.0
36644,41,0.0
36645,7,1.0
36646,36,1.0
36647,64,1.0
36648,14,0.0
36649,68,0.0
36650,29,0.0
36651,68,0.0
36652,12,0.0
36653,44,0.0
36654,65,1.0
36655,53,0.0
36656,54,1.0
36657,58,0.0
36658,33,0.0
36660,47,0.0
36661,66,0.0
36662,26,0.0
36664,38,1.0
36666,54,0.0
36667,60,0.0
36669,41,0.0
36670,30,1.0
36671,3,0.0
36672,20,0.0
36673,19,0.0
36674,22,1.0
36675,54,0.0
36676,29,1.0
36677,35,0.0
36678,42,0.0
36679,48,0.0
36680,35,0.0
36681,26,1.0
36682,3,0.0
36683,73,0.0
36684,67,0.0
36685,5,0.0
36686,8,0.0
36687,72,0.0
36688,72,0.0
36689,10,0.0
36690,31,0.0
36691,7,1.0
36692,67,1.0
36693,44,0.0
36694,13,1.0
36695,2,0.0
36698,10,0.0
36699,5,0.0
36700,4,0.0
36701,10,0.0
36702,73,0.0
36704,26,1.0
36705,63,1.0
36708,58,0.0
36709,6,0.0
36710,68,0.0
36711,15,1.0
36712,45,0.0
36713,55,0.0
36714,16,1.0
36715,55,0.0
36717,42,0.0
36718,34,0.0
36719,35,1.0
36720,38,0.0
36721,42,0.0
36723,36,0.0
36724,26,0.0
36725,19,1.0
36726,3,0.0
36727,7,0.0
36728,53,0.0
36730,28,0.0
36731,60,1.0
36732,50,0.0
36733,40,0.0
36735,66,0.0
36736,57,1.0
36737,4,0.0
36738,34,0.0
36739,50,0.0
36740,30,1.0
36741,19,0.0
36742,44,0.0
36743,42,0.0
36744,21,0.0
36745,11,0.0
36746,70,0.0
36747,1,0.0
36748,24,0.0
36749,66,0.0
36750,71,1.0
36751,6,0.0
36752,69,0.0
36753,60,0.0
36754,13,1.0
36755,53,0.0
36756,34,0.0
36757,7,1.0
36758,14,0.0
36759,43,0.0
36760,55,1.0
36761,40,0.0
36762,34,0.0
36763,2,0.0
36764,41,1.0
36765,11,0.0
36766,54,1.0
36767,20,0.0
36768,21,0.0
36769,37,0.0
36770,71,0.0
36772,34,0.0
36773,1,1.0
36774,7,0.0
36775,46,0.0
36776,35,0.0
36777,19,0.0
36778,30,0.0
36779,4,0.0
36780,51,0.0
36782,48,0.0
36783,38,1.0
36784,49,0.0
36785,50,0.0
36786,68,0.0
36787,6,1.0
36788,1,0.0
36789,15,0.0
36790,25,0.0
36791,31,0.0
36792,51,0.0
36793,51,1.0
36794,31,0.0
36795,60,1.0
36796,39,0.0
36797,12,0.0
36798,17,0.0
36799,42,0.0
36800,65,0.0
36801,57,0.0
36802,28,0.0
36803,38,0.0
36804,58,0.0
36805,24,0.0
36807,51,0.0
36808,30,0.0
36809,43,0.0
36810,28,0.0
36811,30,0.0
36812,67,0.0
36813,50,0.0
36814,37,0.0
36815,19,1.0
36817,17,0.0
36818,2,1.0
36819,71,0.0
36820,29,0.0
36821,70,1.0
36822,8,0.0
36825,45,0.0
36826,22,0.0
36827,46,0.0
36828,70,0.0
36829,46,0.0
36830,70,0.0
36831,49,0.0
36832,15,0.0
36833,53,0.0
36834,25,0.0
36836,30,0.0
36837,34,0.0
36838,38,0.0
36839,2,0.0
36840,18,1.0
36841,49,1.0
36842,36,0.0
36843,60,1.0
36844,18,0.0
36845,56,0.0
36846,55,0.0
36847,5,0.0
36848,37,0.0
36849,50,0.0
36850,18,0.0
36851,49,0.0
36852,9,1.0
36853,52,0.0
36854,61,1.0
36855,73,0.0
36856,23,0.0
36859,64,0.0
36860,26,0.0
36861,40,0.0
36862,36,0.0
36863,69,1.0
36864,6,0.0
36865,59,0.0
36867,47,0.0
36868,69,1.0
36870,5,0.0
36871,19,0.0
36872,63,1.0
36873,36,0.0
36874,68,1.0
36875,36,0.0
36876,5,1.0
36877,13,0.0
36878,59,0.0
36880,9,0.0
36882,61,1.0
36883,25,0.0
36884,54,0.0
36885,56,0.0
36886,7,0.0
36887,10,0.0
36888,72,0.0
36889,62,0.0
36890,36,0.0
36892,9,0.0
36893,61,0.0
36894,23,1.0
36895,56,0.0
36896,24,0.0
36897,48,0.0
36898,65,0.0
36900,4,0.0
36901,51,1.0
36902,12,0.0
36903,49,0.0
36904,73,0.0
36905,35,0.0
36906,72,0.0
36907,67,0.0
36909,40,0.0
36910,72,1.0
36911,36,0.0
36912,3,1.0
36913,38,0.0
36914,22,1.0
36915,45,0.0
36916,65,0.0
36917,39,0.0
36918,34,1.0
36919,31,0.0
36920,9,1.0
36921,68,1.0
36922,35,0.0
36923,41,0.0
36925,11,0.0
36926,37,0.0
36927,54,1.0
36928,2,0.0
36929,21,0.0
36930,55,0.0
36931,21,0.0
36932,30,0.0
36933,42,0.0
36934,17,0.0
36935,3,0.0
36937,63,0.0
36938,43,0.0
36939,20,0.0
36940,65,0.0
36941,42,0.0
36942,57,0.0
36943,32,0.0
36944,23,1.0
36945,55,0.0
36946,45,0.0
36947,34,0.0
36948,3,0.0
36949,8,0.0
36950,30,0.0
36951,47,0.0
36952,25,0.0
36953,15,0.0
36954,12,1.0
36955,21,0.0
36957,52,0.0
36958,42,1.0
36960,59,0.0
36961,15,0.0
36962,28,0.0
36964,37,0.0
36965,6,1.0
36966,47,0.0
36967,32,0.0
36968,42,0.0
36970,1,0.0
36971,6,0.0
36972,73,0.0
36973,34,1.0
36974,8,1.0
36975,23,0.0
36976,26,1.0
36977,28,1.0
36978,45,0.0
36979,72,0.0
36980,53,0.0
36981,18,1.0
36983,68,0.0
36984,69,0.0
36985,50,0.0
36986,37,0.0
36987,16,0.0
36988,4,0.0
36989,68,0.0
36990,66,0.0
36991,44,0.0
36993,72,0.0
36994,15,0.0
36995,59,1.0
36996,11,0.0
36997,59,1.0
36998,71,0.0
37001,48,0.0
37002,41,0.0
37003,71,0.0
37004,25,1.0
37005,14,0.0
37006,13,0.0
37007,24,0.0
37009,5,0.0
37010,45,0.0
37011,23,0.0
37012,28,1.0
37013,19,0.0
37014,64,0.0
37015,56,1.0
37016,46,0.0
37017,3,0.0
37018,18,0.0
37019,24,1.0
37020,28,0.0
37021,28,0.0
37022,14,0.0
37023,46,0.0
37024,54,0.0
37027,52,0.0
37028,39,0.0
37029,34,0.0
37031,28,0.0
37032,1,1.0
37033,13,0.0
37034,9,0.0
37035,12,0.0
37036,45,0.0
37037,51,1.0
37038,20,1.0
37040,55,0.0
37041,50,0.0
37042,42,0.0
37043,43,0.0
37044,13,0.0
37045,47,1.0
37046,15,0.0
37047,28,1.0
37049,33,1.0
37050,48,0.0
37051,35,0.0
37052,18,0.0
37053,34,1.0
37054,58,1.0
37055,70,0.0
37056,11,1.0
37057,69,1.0
37058,22,0.0
37059,72,0.0
37060,52,0.0
37061,71,0.0
37062,57,0.0
37064,40,0.0
37065,23,0.0
37066,31,0.0
37067,42,1.0
37068,56,1.0
37070,31,0.0
37071,23,0.0
37072,56,1.0
37073,39,0.0
37074,6,1.0
37075,32,0.0
37076,39,0.0
37077,30,0.0
37078,70,0.0
37079,43,0.0
37080,7,0.0
37082,39,0.0
37083,21,0.0
37084,1,0.0
37085,7,0.0
37086,46,0.0
37087,32,0.0
37088,22,0.0
37089,63,0.0
37090,68,0.0
37091,46,0.0
37092,45,1.0
37094,14,0.0
37095,37,0.0
37096,63,0.0
37097,6,1.0
37098,58,1.0
37100,70,0.0
37101,61,0.0
37102,32,0.0
37103,20,0.0
37105,49,0.0
37106,73,0.0
37107,54,0.0
37108,47,1.0
37109,37,0.0
37110,42,1.0
37112,49,0.0
37113,58,1.0
37114,56,0.0
37115,31,0.0
37116,64,0.0
37117,65,0.0
37118,6,0.0
37119,5,0.0
37120,42,0.0
37121,4,1.0
37122,6,0.0
37123,20,0.0
37124,5,0.0
37126,54,0.0
37127,53,0.0
37128,22,1.0
37129,24,1.0
37130,15,0.0
37131,46,0.0
37132,2,0.0
37133,16,0.0
37134,49,1.0
37135,20,0.0
37136,73,0.0
37138,19,0.0
37139,6,0.0
37140,67,0.0
37141,49,1.0
37142,46,0.0
37143,11,0.0
37144,7,0.0
37145,67,1.0
37146,31,0.0
37147,39,0.0
37148,8,1.0
37149,18,0.0
37150,34,0.0
37152,27,0.0
37153,17,0.0
37154,65,0.0
37155,24,1.0
37156,47,0.0
37157,73,0.0
37158,50,0.0
37159,53,0.0
37160,60,1.0
37161,71,0.0
37163,5,0.0
37164,24,0.0
37166,47,0.0
37167,32,0.0
37168,56,0.0
37169,15,0.0
37170,4,0.0
37171,9,0.0
37172,8,0.0
37173,45,0.0
37174,24,1.0
37176,60,1.0
37177,67,0.0
37178,54,0.0
37179,16,0.0
37180,34,0.0
37181,3,0.0
37182,22,0.0
37183,30,0.0
37184,65,1.0
37185,5,0.0
37186,48,1.0
37187,16,0.0
37188,11,0.0
37190,34,1.0
37191,29,0.0
37192,1,0.0
37193,42,0.0
37194,33,0.0
37195,56,0.0
37196,65,1.0
37197,24,0.0
37198,15,0.0
37199,69,0.0
37200,37,0.0
37202,60,0.0
37203,7,0.0
37204,1,0.0
37205,35,0.0
37207,23,0.0
37208,73,1.0
37209,32,1.0
37210,5,0.0
37211,71,0.0
37212,23,0.0
37213,50,1.0
37214,52,0.0
37215,43,0.0
37216,24,0.0
37217,44,0.0
37218,56,0.0
37219,5,1.0
37220,20,0.0
37221,2,0.0
37223,71,1.0
37224,38,0.0
37226,45,0.0
37227,60,1.0
37229,11,0.0
37230,17,0.0
37231,24,0.0
37234,56,0.0
37235,33,0.0
37236,58,0.0
37237,45,0.0
37238,73,0.0
37240,66,0.0
37241,34,0.0
37242,46,1.0
37243,60,1.0
37244,53,0.0
37245,23,0.0
37246,10,1.0
37247,13,0.0
37248,59,0.0
37249,45,0.0
37250,42,0.0
37251,20,0.0
37252,8,0.0
37253,45,1.0
37254,37,0.0
37255,41,0.0
37256,2,1.0
37257,2,1.0
37258,19,0.0
37259,18,0.0
37261,22,0.0
37262,22,0.0
37263,24,1.0
37264,47,1.0
37265,46,1.0
37266,40,0.0
37267,38,0.0
37268,22,0.0
37269,11,0.0
37270,48,0.0
37271,60,0.0
37272,24,1.0
37273,6,1.0
37274,61,0.0
37275,18,0.0
37276,36,0.0
37277,23,0.0
37278,21,0.0
37279,47,0.0
37280,8,0.0
37281,17,0.0
37282,25,0.0
37283,17,1.0
37284,49,0.0
37285,22,0.0
37286,13,1.0
37287,70,0.0
37288,49,1.0
37289,13,0.0
37290,35,1.0
37291,25,0.0
37292,60,0.0
37293,30,0.0
37294,8,0.0
37296,6,0.0
37297,6,0.0
37298,9,0.0
37301,2,0.0
37303,16,0.0
37305,2,0.0
37308,11,0.0
37312,2,0.0
37313,12,0.0
37315,11,0.0
37316,8,0.0
37317,8,1.0
37318,19,1.0
37319,47,0.0
37320,71,0.0
37321,34,0.0
37322,50,0.0
37323,2,0.0
37324,6,0.0
37325,21,0.0
37326,2,0.0
37327,33,0.0
37328,34,0.0
37331,69,0.0
37332,6,0.0
37333,34,0.0
37334,6,0.0
37335,18,0.0
37336,54,1.0
37337,70,0.0
37338,24,1.0
37339,61,0.0
37340,22,0.0
37341,44,0.0
37342,25,1.0
37343,63,0.0
37344,31,0.0
37345,51,0.0
37346,2,0.0
37347,71,0.0
37348,60,0.0
37349,73,0.0
37350,18,0.0
37351,56,0.0
37352,53,0.0
37354,2,0.0
37355,56,1.0
37356,35,0.0
37357,30,1.0
37358,1,0.0
37359,5,0.0
37360,4,1.0
37361,9,0.0
37362,1,0.0
37363,6,0.0
37365,2,1.0
37366,20,0.0
37367,4,0.0
37368,13,1.0
37369,10,0.0
37370,8,1.0
37371,54,0.0
37372,14,0.0
37373,6,0.0
37374,37,0.0
37375,60,0.0
37377,15,0.0
37379,6,1.0
37380,19,0.0
37382,73,1.0
37383,63,0.0
37384,33,0.0
37385,48,1.0
37386,30,0.0
37387,45,0.0
37388,34,0.0
37389,17,1.0
37390,50,0.0
37391,71,0.0
37392,54,0.0
37393,30,0.0
37394,29,0.0
37395,38,0.0
37396,3,0.0
37397,67,1.0
37398,48,1.0
37399,67,0.0
37400,9,0.0
37401,5,0.0
37402,8,0.0
37403,33,1.0
37404,69,1.0
37405,73,0.0
37406,46,0.0
37408,69,0.0
37409,28,0.0
37410,38,0.0
37412,3,0.0
37413,29,0.0
37414,54,0.0
37415,55,0.0
37416,36,0.0
37418,1,1.0
37420,2,0.0
37421,64,0.0
37422,67,0.0
37423,58,0.0
37424,6,0.0
37425,57,0.0
37426,4,0.0
37427,32,0.0
37428,17,0.0
37429,5,0.0
37430,52,1.0
37431,1,0.0
37433,60,0.0
37434,14,0.0
37435,5,1.0
37436,11,0.0
37437,54,0.0
37438,44,0.0
37440,62,0.0
37441,58,0.0
37442,56,0.0
37444,72,0.0
37445,19,0.0
37448,12,0.0
37449,8,0.0
37450,55,0.0
37451,55,0.0
37452,70,1.0
37454,49,0.0
37455,43,0.0
37456,32,0.0
37457,56,1.0
37459,18,1.0
37460,5,0.0
37461,2,0.0
37463,60,1.0
37464,20,0.0
37465,22,0.0
37467,3,0.0
37468,4,0.0
37470,31,0.0
37471,3,1.0
37472,70,0.0
37473,9,0.0
37474,66,0.0
37475,70,0.0
37476,9,0.0
37477,31,0.0
37479,38,0.0
37481,73,0.0
37483,2,0.0
37484,19,0.0
37485,49,0.0
37486,53,0.0
37487,14,0.0
37488,49,0.0
37489,35,1.0
37490,49,0.0
37491,21,0.0
37492,46,0.0
37493,36,0.0
37494,19,1.0
37495,61,0.0
37496,5,0.0
37497,14,0.0
37498,62,0.0
37499,69,0.0
37501,7,0.0
37503,31,0.0
37504,29,0.0
37507,67,0.0
37508,73,0.0
37509,35,1.0
37510,39,0.0
37511,62,0.0
37512,8,0.0
37514,70,1.0
37515,70,0.0
37516,12,0.0
37517,43,0.0
37519,46,0.0
37520,16,1.0
37521,17,0.0
37523,20,0.0
37525,6,0.0
37527,6,1.0
37528,51,0.0
37529,18,0.0
37530,53,0.0
37531,35,1.0
37532,57,0.0
37533,52,0.0
37534,72,1.0
37535,2,0.0
37536,52,0.0
37537,39,1.0
37538,41,1.0
37541,17,0.0
37542,18,0.0
37543,15,0.0
37544,36,0.0
37545,14,0.0
37546,51,0.0
37547,45,0.0
37548,58,0.0
37549,27,0.0
37550,30,1.0
37552,25,0.0
37553,22,0.0
37554,15,0.0
37555,57,0.0
37556,8,0.0
37557,8,0.0
37558,44,0.0
37561,56,0.0
37562,53,0.0
37564,2,0.0
37565,29,1.0
37566,10,0.0
37567,69,0.0
37568,2,1.0
37569,22,0.0
37570,57,1.0
37571,70,0.0
37572,7,1.0
37573,61,0.0
37574,19,0.0
37575,20,0.0
37576,4,0.0
37577,63,0.0
37579,72,0.0
37580,7,0.0
37581,36,0.0
37582,11,0.0
37583,31,0.0
37584,1,0.0
37585,23,0.0
37586,11,0.0
37587,44,1.0
37588,69,1.0
37589,13,0.0
37590,53,0.0
37591,1,1.0
37592,10,0.0
37593,41,0.0
37595,65,0.0
37596,7,1.0
37597,53,0.0
37598,3,0.0
37599,1,0.0
37600,2,0.0
37601,61,0.0
37602,41,0.0
37604,53,1.0
37605,41,0.0
37607,16,0.0
37608,20,0.0
37609,61,0.0
37610,43,0.0
37611,42,0.0
37612,70,0.0
37613,40,0.0
37614,31,0.0
37615,43,1.0
37617,71,0.0
37618,29,0.0
37619,31,1.0
37620,60,0.0
37621,6,0.0
37622,30,0.0
37623,11,0.0
37624,10,0.0
37625,8,1.0
37626,58,0.0
37628,43,0.0
37629,40,1.0
37630,71,0.0
37631,57,0.0
37632,8,0.0
37633,42,0.0
37634,56,0.0
37635,40,0.0
37636,71,0.0
37637,40,0.0
37638,17,0.0
37639,36,0.0
37640,47,0.0
37641,35,0.0
37642,70,0.0
37643,36,0.0
37645,52,0.0
37646,23,0.0
37647,10,0.0
37648,22,0.0
37649,46,0.0
37650,13,0.0
37651,73,0.0
37652,10,1.0
37654,71,1.0
37655,8,0.0
37656,30,0.0
37657,63,0.0
37659,31,1.0
37660,6,0.0
37661,26,1.0
37662,48,0.0
37663,1,0.0
37664,51,0.0
37665,19,0.0
37666,3,0.0
37667,51,0.0
37670,44,0.0
37671,53,0.0
37672,7,0.0
37673,18,1.0
37674,6,0.0
37675,18,0.0
37676,7,0.0
37677,3,0.0
37678,39,0.0
37682,38,0.0
37683,28,0.0
37684,53,1.0
37685,60,0.0
37686,3,0.0
37688,71,0.0
37689,38,1.0
37691,58,0.0
37692,11,1.0
37694,43,1.0
37695,21,0.0
37696,36,0.0
37697,43,0.0
37698,33,0.0
37699,5,1.0
37700,19,0.0
37701,51,0.0
37702,63,1.0
37704,58,0.0
37705,9,0.0
37707,64,0.0
37708,11,0.0
37711,69,0.0
37713,55,0.0
37715,12,0.0
37717,70,0.0
37718,22,0.0
37721,35,0.0
37722,23,0.0
37723,48,0.0
37724,5,1.0
37725,7,0.0
37726,59,0.0
37727,39,0.0
37728,62,0.0
37729,24,0.0
37730,17,0.0
37731,25,0.0
37732,52,1.0
37735,52,0.0
37736,28,0.0
37737,70,0.0
37738,31,1.0
37739,71,0.0
37740,32,0.0
37741,42,0.0
37743,35,0.0
37744,16,0.0
37745,9,1.0
37746,20,0.0
37747,32,1.0
37748,5,0.0
37749,46,1.0
37750,32,1.0
37751,45,0.0
37752,39,0.0
37754,5,0.0
37755,66,0.0
37756,60,0.0
37757,70,0.0
37758,18,0.0
37759,70,0.0
37761,2,0.0
37762,13,0.0
37763,38,0.0
37764,41,0.0
37765,1,0.0
37767,30,0.0
37768,23,0.0
37769,53,0.0
37770,71,0.0
37771,2,0.0
37772,73,0.0
37773,66,1.0
37774,56,0.0
37775,3,0.0
37776,47,0.0
37778,73,0.0
37780,15,0.0
37781,45,0.0
37782,14,0.0
37783,28,0.0
37784,51,0.0
37785,54,1.0
37786,2,1.0
37787,7,0.0
37788,54,0.0
37789,57,1.0
37790,12,1.0
37791,11,1.0
37792,67,0.0
37793,35,0.0
37794,23,0.0
37795,60,1.0
37796,39,0.0
37797,30,0.0
37798,25,0.0
37799,67,0.0
37800,4,0.0
37801,13,1.0
37802,6,0.0
37803,43,1.0
37804,41,0.0
37805,67,0.0
37806,22,0.0
37807,11,0.0
37808,21,0.0
37809,1,0.0
37810,33,0.0
37811,23,0.0
37812,27,1.0
37813,56,0.0
37814,41,0.0
37815,61,0.0
37816,32,1.0
37817,12,0.0
37818,47,0.0
37820,44,0.0
37821,23,0.0
37822,15,1.0
37823,25,0.0
37824,23,0.0
37825,59,0.0
37826,8,0.0
37827,2,0.0
37828,70,0.0
37829,13,0.0
37830,37,0.0
37831,68,0.0
37832,7,0.0
37833,73,0.0
37834,72,0.0
37836,8,1.0
37837,1,0.0
37838,16,0.0
37839,23,0.0
37840,67,0.0
37841,36,0.0
37842,31,0.0
37843,42,1.0
37844,15,0.0
37845,8,1.0
37846,67,0.0
37847,69,0.0
37848,36,0.0
37849,10,0.0
37850,40,0.0
37851,10,0.0
37852,70,0.0
37853,32,1.0
37854,41,0.0
37855,20,0.0
37856,57,0.0
37858,71,0.0
37859,11,0.0
37860,21,1.0
37861,7,0.0
37862,66,0.0
37863,16,0.0
37864,23,1.0
37865,9,0.0
37867,60,1.0
37868,61,0.0
37869,44,0.0
37870,36,0.0
37871,31,1.0
37872,55,0.0
37873,27,1.0
37874,68,0.0
37875,28,0.0
37877,10,0.0
37879,35,0.0
37881,12,0.0
37882,53,0.0
37883,12,0.0
37884,7,0.0
37885,33,0.0
37886,44,0.0
37887,62,0.0
37888,10,0.0
37889,60,0.0
37890,34,0.0
37891,42,1.0
37893,40,0.0
37894,34,0.0
37895,8,0.0
37897,9,0.0
37898,60,0.0
37899,63,0.0
37900,34,0.0
37901,20,1.0
37902,2,1.0
37903,45,0.0
37904,47,0.0
37905,13,0.0
37906,60,1.0
37907,55,0.0
37908,70,0.0
37909,72,0.0
37910,37,0.0
37911,64,1.0
37912,61,0.0
37913,30,0.0
37914,51,0.0
37915,50,0.0
37916,58,0.0
37917,54,1.0
37918,7,0.0
37919,33,0.0
37920,22,0.0
37921,5,0.0
37922,55,0.0
37923,22,0.0
37924,61,0.0
37925,60,0.0
37926,73,0.0
37928,53,0.0
37929,1,0.0
37930,8,0.0
37931,38,0.0
37932,18,0.0
37933,45,0.0
37934,48,0.0
37935,51,1.0
37936,35,0.0
37937,73,0.0
37938,65,0.0
37939,4,0.0
37940,8,0.0
37941,22,0.0
37942,37,0.0
37943,6,0.0
37944,1,0.0
37945,2,1.0
37946,49,0.0
37948,45,0.0
37949,43,0.0
37950,51,0.0
37952,10,0.0
37953,71,0.0
37954,46,0.0
37955,67,1.0
37956,19,0.0
37957,45,0.0
37958,20,0.0
37959,71,0.0
37961,42,0.0
37962,15,0.0
37963,27,1.0
37964,33,0.0
37965,9,0.0
37966,62,0.0
37967,71,0.0
37968,1,0.0
37969,32,0.0
37970,18,0.0
37973,70,0.0
37974,4,0.0
37975,17,0.0
37976,11,0.0
37977,27,0.0
37978,60,1.0
37979,34,0.0
37982,71,1.0
37983,22,0.0
37984,19,1.0
37985,5,1.0
37986,13,0.0
37987,38,1.0
37988,56,0.0
37989,48,1.0
37990,44,0.0
37991,73,0.0
37992,70,1.0
37993,17,0.0
37994,42,0.0
37995,58,0.0
37996,29,0.0
37997,26,0.0
37998,22,0.0
37999,2,0.0
38000,57,0.0
38001,48,0.0
38002,49,1.0
38003,2,0.0
38004,17,1.0
38005,45,0.0
38006,1,0.0
38007,63,0.0
38008,71,0.0
38009,69,0.0
38012,32,0.0
38013,34,0.0
38014,6,0.0
38015,45,0.0
38016,59,0.0
38018,57,0.0
38019,45,0.0
38020,22,1.0
38021,7,0.0
38023,60,0.0
38024,68,0.0
38026,42,0.0
38027,6,0.0
38028,30,0.0
38029,31,0.0
38030,11,1.0
38031,25,0.0
38032,54,0.0
38033,42,0.0
38034,46,0.0
38035,29,0.0
38036,1,0.0
38038,69,0.0
38039,48,0.0
38040,71,0.0
38041,51,0.0
38042,6,1.0
38043,23,0.0
38044,39,0.0
38046,29,0.0
38047,56,0.0
38048,16,0.0
38050,69,0.0
38051,58,0.0
38052,46,0.0
38053,70,0.0
38054,39,0.0
38056,4,0.0
38057,52,1.0
38058,44,1.0
38059,63,1.0
38060,70,0.0
38061,52,0.0
38062,60,0.0
38063,59,0.0
38064,1,0.0
38065,32,0.0
38066,56,0.0
38067,15,0.0
38068,69,0.0
38069,53,0.0
38071,20,0.0
38072,40,0.0
38073,65,0.0
38075,23,0.0
38076,7,0.0
38077,15,1.0
38078,2,0.0
38079,16,0.0
38080,56,0.0
38081,72,0.0
38082,57,0.0
38084,52,1.0
38086,5,0.0
38088,23,0.0
38089,33,0.0
38090,2,0.0
38091,61,0.0
38092,23,0.0
38093,37,0.0
38094,54,1.0
38095,10,1.0
38096,9,0.0
38097,53,1.0
38098,28,1.0
38099,2,0.0
38100,62,0.0
38101,57,0.0
38102,13,0.0
38103,2,1.0
38104,54,0.0
38105,73,0.0
38106,9,0.0
38107,72,0.0
38108,22,1.0
38109,15,0.0
38111,5,1.0
38112,10,1.0
38113,3,0.0
38114,1,0.0
38115,31,0.0
38116,9,0.0
38118,12,0.0
38119,10,1.0
38120,7,0.0
38121,8,0.0
38122,73,0.0
38124,10,0.0
38126,4,0.0
38128,15,0.0
38130,3,0.0
38131,21,0.0
38132,7,0.0
38133,30,1.0
38134,25,0.0
38136,11,0.0
38137,1,1.0
38138,1,0.0
38139,41,1.0
38140,3,0.0
38142,54,0.0
38143,26,0.0
38144,5,0.0
38145,53,1.0
38146,43,0.0
38147,73,0.0
38148,18,1.0
38149,12,0.0
38150,58,0.0
38151,21,0.0
38152,43,0.0
38153,60,1.0
38154,2,0.0
38155,57,0.0
38156,60,0.0
38157,40,0.0
38158,52,0.0
38159,10,1.0
38160,1,0.0
38161,60,0.0
38163,28,0.0
38164,45,0.0
38165,45,0.0
38166,45,1.0
38167,9,1.0
38168,73,1.0
38169,54,0.0
38170,72,0.0
38172,70,1.0
38174,20,0.0
38175,11,0.0
38176,35,0.0
38177,2,0.0
38178,45,0.0
38179,1,0.0
38180,58,0.0
38181,40,0.0
38183,18,0.0
38185,54,0.0
38186,46,0.0
38187,21,0.0
38188,20,0.0
38190,48,0.0
38191,1,0.0
38192,73,0.0
38193,5,0.0
38194,23,1.0
38195,59,0.0
38196,44,0.0
38197,2,1.0
38198,70,0.0
38199,24,0.0
38200,33,0.0
38201,10,0.0
38202,68,0.0
38203,68,0.0
38204,50,1.0
38205,31,1.0
38206,8,0.0
38207,4,0.0
38209,63,1.0
38210,6,0.0
38211,8,1.0
38212,43,1.0
38213,21,0.0
38214,39,0.0
38215,20,0.0
38216,28,0.0
38217,69,0.0
38218,26,0.0
38219,28,0.0
38220,20,0.0
38221,9,0.0
38222,34,0.0
38223,48,0.0
38224,16,0.0
38225,10,0.0
38226,13,0.0
38227,36,0.0
38228,47,1.0
38229,10,0.0
38230,72,0.0
38231,13,0.0
38232,73,0.0
38233,59,1.0
38234,50,0.0
38236,72,0.0
38237,63,1.0
38238,23,0.0
38239,2,0.0
38240,5,0.0
38241,26,1.0
38242,10,0.0
38243,65,0.0
38244,32,0.0
38246,1,0.0
38247,30,0.0
38248,10,0.0
38249,69,0.0
38250,5,0.0
38251,15,0.0
38252,5,0.0
38253,18,0.0
38254,71,1.0
38255,6,0.0
38256,27,0.0
38257,12,1.0
38258,37,1.0
38259,22,0.0
38261,61,0.0
38262,50,0.0
38263,18,0.0
38265,22,0.0
38266,11,0.0
38267,19,0.0
38268,14,0.0
38270,13,0.0
38271,59,0.0
38272,32,0.0
38273,60,0.0
38274,15,0.0
38275,60,0.0
38278,9,0.0
38279,8,0.0
38280,12,0.0
38281,50,0.0
38282,12,1.0
38283,15,0.0
38284,5,0.0
38285,13,1.0
38286,59,0.0
38287,3,0.0
38288,13,0.0
38289,48,0.0
38290,20,0.0
38291,56,0.0
38292,60,0.0
38293,47,0.0
38294,30,1.0
38295,33,0.0
38296,41,0.0
38297,73,0.0
38298,3,0.0
38299,22,0.0
38300,54,0.0
38301,25,1.0
38302,5,0.0
38304,56,0.0
38305,32,0.0
38306,6,0.0
38307,73,0.0
38308,16,0.0
38309,3,0.0
38310,41,0.0
38311,10,0.0
38312,70,0.0
38313,71,0.0
38314,59,0.0
38315,15,0.0
38316,71,0.0
38317,29,0.0
38318,9,1.0
38319,20,0.0
38320,1,0.0
38321,50,0.0
38322,71,0.0
38323,6,0.0
38324,54,0.0
38325,6,0.0
38327,56,0.0
38328,26,0.0
38329,68,1.0
38331,64,1.0
38332,19,0.0
38333,24,0.0
38334,61,0.0
38335,71,0.0
38337,70,0.0
38338,1,1.0
38340,12,1.0
38342,15,0.0
38343,65,0.0
38344,7,1.0
38345,5,0.0
38346,56,0.0
